Date,Open,High,Low,Close,Adj Close,Volume
2018-07-26,325.000000,325.000000,321.000000,323.000000,287.628845,282061
2018-07-27,325.000000,326.000000,323.000000,326.000000,290.300293,505586
2018-07-30,324.000000,326.000000,318.000000,322.000000,286.738312,337013
2018-07-31,320.000000,322.000000,319.000000,320.000000,284.957367,130744
2018-08-01,319.000000,325.000000,319.000000,323.000000,287.628845,446092
2018-08-02,320.000000,321.000000,319.000000,321.000000,285.847839,1174462
2018-08-03,319.000000,320.000000,318.000000,318.000000,283.176361,61043
2018-08-06,318.000000,323.000000,318.000000,318.000000,283.176361,181972
2018-08-07,319.000000,322.000000,319.000000,319.000000,284.066864,90064
2018-08-08,321.000000,324.000000,319.000000,320.000000,284.957367,114819
2018-08-09,321.000000,325.000000,320.000000,323.000000,287.628845,112216
2018-08-10,323.000000,327.000000,323.000000,327.000000,291.190796,685749
2018-08-13,324.000000,327.000000,323.000000,326.000000,290.300293,1601946
2018-08-14,326.000000,330.000000,322.000000,325.000000,289.409821,765512
2018-08-15,324.000000,325.000000,320.000000,325.000000,289.409821,731297
2018-08-16,324.000000,326.000000,320.000000,326.000000,290.300293,693765
2018-08-17,322.000000,325.000000,321.000000,323.000000,287.628845,660598
2018-08-20,325.000000,325.000000,320.000000,322.000000,286.738312,156220
2018-08-21,322.000000,323.000000,315.000000,320.000000,284.957367,1091904
2018-08-22,323.000000,324.000000,320.000000,320.000000,284.957367,111908
2018-08-23,320.000000,323.000000,318.000000,323.000000,287.628845,985373
2018-08-24,324.000000,330.000000,324.000000,330.000000,293.862244,164435
2018-08-28,332.000000,337.000000,332.000000,334.000000,297.424255,422796
2018-08-29,334.000000,336.000000,333.000000,334.000000,297.424255,456500
2018-08-30,334.000000,338.000000,334.000000,337.000000,300.095734,152236
2018-08-31,334.000000,343.000000,334.000000,340.000000,302.767212,294125
2018-09-03,342.000000,345.000000,340.000000,344.000000,306.329132,65358
2018-09-04,344.000000,345.000000,341.000000,343.000000,305.438690,117900
2018-09-05,341.000000,341.000000,338.000000,339.000000,301.876648,574897
2018-09-06,341.000000,341.000000,337.000000,339.000000,301.876648,239315
2018-09-07,339.000000,339.000000,337.000000,339.000000,301.876648,267072
2018-09-10,338.000000,341.000000,337.000000,338.000000,300.986206,173694
2018-09-11,339.000000,339.000000,337.000000,338.000000,300.986206,382160
2018-09-12,338.000000,340.000000,338.000000,340.000000,302.767212,158347
2018-09-13,342.000000,342.000000,338.000000,338.000000,300.986206,497115
2018-09-14,338.000000,340.000000,338.000000,338.000000,300.986206,97174
2018-09-17,340.000000,340.000000,338.000000,340.000000,302.767212,61501
2018-09-18,340.000000,340.000000,338.000000,339.000000,301.876648,97265
2018-09-19,340.000000,340.000000,338.000000,340.000000,302.767212,628334
2018-09-20,340.000000,342.000000,339.000000,342.000000,304.548187,161652
2018-09-21,340.000000,345.000000,335.000000,345.000000,307.219604,738276
2018-09-24,344.000000,350.000000,339.000000,349.000000,310.781616,218173
2018-09-25,350.000000,350.000000,343.000000,347.000000,309.000671,112510
2018-09-26,349.000000,349.000000,344.000000,344.000000,306.329132,119662
2018-09-27,344.000000,348.000000,344.000000,344.000000,306.329132,311861
2018-09-28,349.000000,350.000000,345.000000,350.000000,311.672089,244721
2018-10-01,351.000000,352.000000,348.000000,349.000000,310.781616,401108
2018-10-02,354.000000,354.000000,349.000000,350.000000,311.672089,291592
2018-10-03,349.000000,353.000000,349.000000,350.000000,311.672089,294883
2018-10-04,351.000000,352.000000,348.000000,348.000000,309.891113,559713
2018-10-05,349.000000,349.000000,339.000000,347.000000,309.000671,356637
2018-10-08,344.000000,350.000000,343.000000,348.000000,309.891113,415478
2018-10-09,346.000000,350.000000,346.000000,350.000000,311.672089,175902
2018-10-10,346.000000,347.000000,340.000000,340.000000,302.767212,592952
2018-10-11,330.000000,330.000000,316.000000,318.000000,283.176361,939790
2018-10-12,322.000000,329.000000,321.000000,327.000000,291.190796,384384
2018-10-15,320.000000,330.000000,320.000000,326.000000,290.300293,312194
2018-10-16,325.000000,330.000000,322.000000,330.000000,293.862244,121174
2018-10-17,327.000000,332.000000,325.000000,327.000000,291.190796,171645
2018-10-18,326.000000,331.000000,318.000000,328.000000,292.081299,340563
2018-10-19,322.000000,328.000000,320.000000,322.000000,286.738312,126308
2018-10-22,324.000000,330.000000,324.000000,325.000000,289.409821,77353
2018-10-23,324.000000,325.000000,319.000000,322.000000,286.738312,528055
2018-10-24,322.000000,325.000000,318.000000,324.000000,288.519318,68250
2018-10-25,324.000000,331.000000,317.000000,328.000000,292.081299,267211
2018-10-26,330.000000,330.000000,319.000000,319.000000,284.066864,96718
2018-10-29,326.000000,330.000000,322.000000,328.000000,292.081299,181778
2018-10-30,328.000000,331.000000,327.000000,330.000000,293.862244,238288
2018-10-31,332.000000,335.000000,330.000000,335.000000,298.314758,235007
2018-11-01,335.000000,335.000000,331.000000,335.000000,302.145599,199240
2018-11-02,335.000000,338.000000,332.000000,334.000000,301.243652,300863
2018-11-05,334.000000,340.000000,334.000000,337.000000,303.949463,136426
2018-11-06,334.000000,339.000000,334.000000,335.000000,302.145599,767352
2018-11-07,338.000000,338.000000,330.000000,334.000000,301.243652,82943
2018-11-08,333.000000,335.000000,333.000000,334.000000,301.243652,77126
2018-11-09,332.000000,333.000000,324.000000,331.000000,298.537842,396761
2018-11-12,335.000000,335.000000,330.000000,331.000000,298.537842,252186
2018-11-13,329.000000,332.000000,328.000000,330.000000,297.635956,280283
2018-11-14,335.000000,335.000000,325.000000,325.000000,293.126312,388011
2018-11-15,330.000000,330.000000,324.000000,328.000000,295.832092,108581
2018-11-16,325.000000,328.000000,325.000000,327.000000,294.930145,285771
2018-11-19,328.000000,334.000000,328.000000,333.000000,300.341736,108926
2018-11-20,331.000000,333.000000,326.000000,330.000000,297.635956,746748
2018-11-21,332.000000,332.000000,314.000000,329.000000,296.733978,598531
2018-11-22,328.000000,331.000000,328.000000,331.000000,298.537842,28769
2018-11-23,333.000000,335.000000,331.000000,332.000000,299.439850,132111
2018-11-26,330.000000,335.000000,330.000000,334.000000,301.243652,207020
2018-11-27,335.000000,336.000000,334.000000,334.000000,301.243652,109461
2018-11-28,336.000000,336.000000,334.000000,335.000000,302.145599,155668
2018-11-29,335.000000,335.000000,331.000000,334.000000,301.243652,713046
2018-11-30,332.000000,337.000000,332.000000,336.000000,303.047455,2118463
2018-12-03,339.000000,342.000000,339.000000,341.000000,307.557129,244381
2018-12-04,342.000000,342.000000,338.000000,341.000000,307.557129,504875
2018-12-05,336.000000,341.000000,336.000000,340.000000,306.655212,236763
2018-12-06,333.000000,338.000000,333.000000,334.000000,301.243652,2037168
2018-12-07,334.000000,340.000000,334.000000,340.000000,306.655212,232984
2018-12-10,338.000000,340.000000,334.000000,335.000000,302.145599,412169
2018-12-11,337.000000,337.000000,333.000000,333.000000,300.341736,1377235
2018-12-12,338.000000,338.000000,335.000000,338.000000,304.851349,1452497
2018-12-13,338.000000,342.000000,336.000000,340.000000,306.655212,257440
2018-12-14,335.000000,345.000000,335.000000,340.000000,306.655212,263334
2018-12-17,345.000000,345.000000,337.000000,337.000000,303.949463,96378
2018-12-18,335.000000,339.000000,335.000000,336.000000,303.047455,131165
2018-12-19,334.000000,335.000000,329.000000,330.000000,297.635956,929331
2018-12-20,330.000000,334.000000,327.000000,330.000000,297.635956,1201414
2018-12-21,328.000000,335.000000,328.000000,332.000000,299.439850,500093
2018-12-24,331.000000,331.000000,327.000000,327.000000,294.930145,31449
2018-12-27,332.000000,333.000000,327.000000,327.000000,294.930145,95865
2018-12-28,327.000000,334.000000,327.000000,334.000000,301.243652,370428
2018-12-31,334.000000,335.000000,327.000000,334.000000,301.243652,156082
2019-01-02,335.000000,335.000000,333.000000,335.000000,302.145599,245241
2019-01-03,330.000000,334.000000,330.000000,333.000000,300.341736,313440
2019-01-04,334.000000,335.000000,329.000000,335.000000,302.145599,278329
2019-01-07,335.000000,335.000000,332.000000,332.000000,299.439850,215967
2019-01-08,331.000000,332.000000,330.000000,330.000000,297.635956,947126
2019-01-09,330.000000,332.000000,330.000000,332.000000,299.439850,324885
2019-01-10,335.000000,335.000000,328.000000,331.000000,298.537842,160940
2019-01-11,332.000000,335.000000,331.000000,333.000000,300.341736,1067157
2019-01-14,335.000000,335.000000,328.000000,332.000000,299.439850,144894
2019-01-15,329.000000,335.000000,328.000000,334.000000,301.243652,238488
2019-01-16,334.000000,334.000000,330.000000,331.000000,298.537842,126446
2019-01-17,330.000000,333.000000,330.000000,331.000000,298.537842,128687
2019-01-18,332.000000,332.000000,325.000000,330.000000,297.635956,296206
2019-01-21,330.000000,330.000000,325.000000,330.000000,297.635956,318544
2019-01-22,329.000000,330.000000,326.000000,329.000000,296.733978,146656
2019-01-23,330.000000,330.000000,325.000000,327.000000,294.930145,228336
2019-01-24,328.000000,328.000000,325.000000,326.000000,294.028229,178565
2019-01-25,326.000000,327.000000,324.000000,326.000000,294.028229,217156
2019-01-28,330.000000,330.000000,323.000000,323.000000,291.322449,66964
2019-01-29,326.000000,326.000000,323.000000,325.000000,293.126312,107605
2019-01-30,327.000000,327.000000,325.000000,327.000000,294.930145,1886880
2019-01-31,327.000000,327.000000,322.000000,323.000000,291.322449,126592
2019-02-01,327.000000,327.000000,323.000000,325.000000,293.126312,276887
2019-02-04,323.000000,327.000000,323.000000,324.000000,292.224365,108716
2019-02-05,324.000000,327.000000,324.000000,326.000000,294.028229,185710
2019-02-06,327.000000,329.000000,324.000000,326.000000,294.028229,196376
2019-02-07,324.000000,327.000000,324.000000,325.000000,293.126312,168113
2019-02-08,324.000000,327.000000,324.000000,324.000000,292.224365,72764
2019-02-11,324.000000,327.000000,324.000000,326.000000,294.028229,841836
2019-02-12,326.000000,330.000000,326.000000,329.000000,296.733978,609012
2019-02-13,330.000000,334.000000,330.000000,331.000000,298.537842,74509
2019-02-14,330.000000,335.000000,330.000000,333.000000,300.341736,200543
2019-02-15,334.000000,339.000000,332.000000,338.000000,304.851349,142361
2019-02-18,340.000000,343.000000,340.000000,342.000000,308.459076,199893
2019-02-19,343.000000,345.000000,340.000000,340.000000,306.655212,194612
2019-02-20,340.000000,343.000000,340.000000,341.000000,307.557129,131291
2019-02-21,340.000000,345.000000,340.000000,343.000000,309.360962,117936
2019-02-22,340.000000,344.000000,340.000000,343.000000,309.360962,58128
2019-02-25,340.000000,345.000000,340.000000,345.000000,311.164825,91168
2019-02-26,343.000000,345.000000,341.000000,342.000000,308.459076,71233
2019-02-27,342.000000,342.000000,339.000000,340.000000,306.655212,355849
2019-02-28,342.000000,342.000000,336.000000,337.000000,303.949463,397096
2019-03-01,339.000000,340.000000,336.000000,337.000000,303.949463,279110
2019-03-04,341.000000,341.000000,338.000000,339.000000,305.753296,149866
2019-03-05,336.000000,340.000000,336.000000,339.000000,305.753296,541939
2019-03-06,340.000000,340.000000,338.000000,338.000000,304.851349,441159
2019-03-07,335.000000,340.000000,334.000000,339.000000,305.753296,382791
2019-03-08,336.000000,340.000000,330.000000,334.000000,301.243652,334447
2019-03-11,338.000000,338.000000,336.000000,338.000000,304.851349,95554
2019-03-12,340.000000,344.000000,334.000000,338.000000,304.851349,79772
2019-03-13,342.000000,342.000000,337.000000,341.000000,307.557129,124966
2019-03-14,341.000000,341.000000,336.000000,339.000000,305.753296,1158795
2019-03-15,336.000000,341.000000,333.000000,333.000000,300.341736,287875
2019-03-18,334.000000,338.000000,333.000000,336.000000,303.047455,279896
2019-03-19,333.000000,338.000000,332.000000,335.000000,302.145599,156806
2019-03-20,337.000000,337.000000,330.000000,332.000000,299.439850,715446
2019-03-21,335.000000,335.000000,328.000000,332.000000,299.439850,485744
2019-03-22,329.000000,331.000000,327.000000,327.000000,294.930145,390264
2019-03-25,326.000000,327.000000,325.000000,325.000000,293.126312,509587
2019-03-26,327.000000,328.000000,326.000000,326.000000,294.028229,93420
2019-03-27,326.000000,331.000000,326.000000,326.000000,294.028229,334192
2019-03-28,329.000000,332.000000,327.000000,332.000000,299.439850,350046
2019-03-29,327.000000,336.000000,327.000000,334.000000,301.243652,128635
2019-04-01,337.500000,337.500000,333.500000,335.500000,302.596558,131178
2019-04-02,329.000000,338.500000,328.500000,336.000000,303.047455,104268
2019-04-03,331.000000,338.000000,331.000000,336.000000,303.047455,83963
2019-04-04,333.000000,333.000000,330.500000,330.500000,301.873779,67570
2019-04-05,330.000000,335.500000,330.000000,334.000000,305.070679,75403
2019-04-08,334.000000,335.500000,331.500000,332.500000,303.700562,174882
2019-04-09,334.000000,334.000000,331.000000,333.000000,304.157257,995369
2019-04-10,333.000000,333.000000,330.000000,331.500000,302.787201,81579
2019-04-11,331.500000,331.500000,330.000000,331.000000,302.330505,97042
2019-04-12,331.500000,331.500000,330.000000,331.000000,302.330505,2778660
2019-04-15,328.000000,333.500000,327.500000,331.500000,302.787201,207348
2019-04-16,329.000000,331.500000,328.000000,328.500000,300.047028,155726
2019-04-17,328.500000,333.000000,327.500000,327.500000,299.133636,235529
2019-04-18,329.000000,330.000000,328.000000,329.500000,300.960388,390279
2019-04-23,330.000000,333.500000,328.500000,332.000000,303.243896,2839640
2019-04-24,329.500000,333.000000,329.500000,330.000000,301.417084,820284
2019-04-25,331.500000,332.000000,330.000000,330.000000,301.417084,228546
2019-04-26,330.000000,333.000000,330.000000,331.000000,302.330505,147165
2019-04-29,329.500000,334.000000,329.500000,332.500000,303.700562,112682
2019-04-30,333.000000,333.500000,331.500000,333.500000,304.613953,68367
2019-05-01,331.000000,333.500000,331.000000,333.000000,304.157257,74636
2019-05-02,333.000000,334.000000,331.500000,332.000000,303.243896,75947
2019-05-03,334.000000,334.000000,330.500000,330.500000,301.873779,156356
2019-05-07,332.500000,332.500000,328.000000,329.000000,300.503693,153535
2019-05-08,327.500000,329.500000,327.500000,329.000000,300.503693,74720
2019-05-09,330.000000,331.000000,328.000000,329.500000,300.960388,96939
2019-05-10,331.500000,332.000000,328.000000,330.000000,301.417084,64183
2019-05-13,331.000000,331.000000,328.000000,328.500000,300.047028,97803
2019-05-14,330.500000,332.000000,330.000000,331.000000,302.330505,64686
2019-05-15,332.500000,338.000000,332.500000,338.000000,308.724182,674089
2019-05-16,338.000000,340.000000,336.000000,340.000000,310.550995,128465
2019-05-17,339.500000,340.500000,335.000000,340.000000,310.550995,250446
2019-05-20,336.500000,341.000000,336.500000,341.000000,311.464325,96562
2019-05-21,340.000000,342.000000,338.000000,342.000000,312.377747,52151
2019-05-22,339.000000,342.000000,339.000000,340.500000,311.007690,136916
2019-05-23,340.500000,342.500000,339.000000,341.500000,311.921051,164351
2019-05-24,342.500000,343.500000,341.000000,343.500000,313.747803,101533
2019-05-28,343.500000,344.000000,340.500000,343.000000,313.291138,78817
2019-05-29,344.500000,345.000000,343.000000,344.000000,314.204437,80841
2019-05-30,344.500000,346.500000,344.000000,346.500000,316.487915,273204
2019-05-31,346.500000,346.500000,345.000000,345.000000,315.117889,103454
2019-06-03,346.500000,347.000000,344.000000,345.000000,315.117889,177957
2019-06-04,346.000000,347.000000,344.000000,345.000000,315.117889,1671230
2019-06-05,347.500000,348.000000,341.500000,343.000000,313.291138,145944
2019-06-06,342.000000,343.500000,341.000000,341.500000,311.921051,51361
2019-06-07,341.000000,345.000000,340.500000,344.000000,314.204437,247691
2019-06-10,341.000000,345.000000,341.000000,343.000000,313.291138,179645
2019-06-11,344.000000,344.000000,341.000000,344.000000,314.204437,208371
2019-06-12,344.500000,345.000000,341.000000,342.000000,312.377747,134587
2019-06-13,340.500000,341.500000,339.500000,339.500000,310.094238,173604
2019-06-14,342.000000,342.000000,339.000000,340.500000,311.007690,136472
2019-06-17,340.000000,341.500000,338.000000,339.500000,310.094238,151481
2019-06-18,338.500000,341.500000,338.500000,339.000000,309.637543,196950
2019-06-19,339.000000,341.500000,339.000000,339.000000,309.637543,62664
2019-06-20,340.500000,343.500000,339.500000,342.000000,312.377747,122752
2019-06-21,339.500000,342.000000,339.500000,340.000000,310.550995,215228
2019-06-24,340.000000,341.500000,340.000000,341.000000,311.464325,67539
2019-06-25,341.000000,341.000000,338.500000,340.500000,311.007690,36689
2019-06-26,340.500000,341.000000,338.000000,339.000000,309.637543,39030
2019-06-27,339.000000,342.000000,339.000000,341.000000,311.464325,309727
2019-06-28,341.500000,341.500000,339.500000,341.000000,311.464325,43483
2019-07-01,342.000000,344.500000,341.500000,343.500000,313.747803,175342
2019-07-02,343.000000,344.500000,340.000000,342.500000,312.834381,89820
2019-07-03,340.500000,341.500000,340.000000,341.000000,311.464325,231826
2019-07-04,341.500000,344.500000,341.000000,341.000000,311.464325,157278
2019-07-05,341.000000,344.000000,341.000000,342.500000,312.834381,240487
2019-07-08,339.500000,345.000000,339.500000,342.500000,312.834381,6866618
2019-07-09,343.000000,345.500000,343.000000,343.000000,313.291138,265949
2019-07-10,343.000000,344.000000,340.500000,342.000000,312.377747,717464
2019-07-11,343.500000,348.000000,342.000000,342.500000,312.834381,227046
2019-07-12,342.000000,343.000000,341.000000,342.500000,312.834381,123493
2019-07-15,342.000000,342.500000,340.500000,341.500000,311.921051,270058
2019-07-16,342.500000,343.500000,341.000000,342.000000,312.377747,111984
2019-07-17,343.000000,345.500000,341.000000,345.500000,315.574585,164493
2019-07-18,343.000000,344.000000,341.000000,343.000000,313.291138,145399
2019-07-19,342.000000,342.500000,341.000000,341.000000,311.464325,108129
2019-07-22,341.000000,344.000000,341.000000,341.000000,311.464325,209339
2019-07-23,342.000000,344.500000,341.500000,344.000000,314.204437,130054
2019-07-24,341.000000,344.000000,341.000000,341.500000,311.921051,2175078
2019-07-25,344.000000,344.000000,341.000000,342.000000,312.377747,5212989
2019-07-26,342.000000,345.000000,341.500000,342.000000,312.377747,91903
2019-07-29,342.500000,346.500000,341.776001,345.000000,315.117889,352728
2019-07-30,345.000000,350.545013,345.000000,347.000000,316.944672,278948
2019-07-31,348.000000,350.269989,348.000000,348.000000,317.858063,150561
2019-08-01,350.000000,353.454987,350.000000,351.000000,320.598206,265244
2019-08-02,351.500000,353.354004,349.000000,349.000000,318.771362,213910
2019-08-05,349.000000,352.924988,347.285004,348.000000,317.858063,108673
2019-08-06,346.000000,351.500000,346.000000,348.500000,318.314758,203992
2019-08-07,350.000000,350.105988,348.290009,349.000000,318.771362,129010
2019-08-08,351.000000,356.000000,351.000000,354.500000,323.795013,256861
2019-08-09,356.500000,357.500000,355.000000,356.000000,325.165100,76398
2019-08-12,357.500000,357.500000,354.500000,354.500000,323.795013,125011
2019-08-13,351.500000,356.500000,351.500000,355.500000,324.708466,64044
2019-08-14,355.000000,355.000000,352.000000,353.000000,322.424957,83347
2019-08-15,353.500000,355.000000,352.000000,353.000000,322.424957,70286
2019-08-16,349.500000,356.770996,349.500000,356.500000,325.621796,105204
2019-08-19,354.000000,355.792999,350.000000,352.000000,321.511536,176698
2019-08-20,356.000000,356.000000,352.000000,352.000000,321.511536,110234
2019-08-21,352.000000,354.000000,352.000000,353.000000,322.424957,49754
2019-08-22,352.500000,354.500000,350.320007,354.500000,323.795013,77148
2019-08-23,354.000000,354.000000,350.000000,350.500000,320.141479,172162
2019-08-27,350.000000,352.299988,345.000000,346.000000,316.031250,210893
2019-08-28,344.500000,347.500000,340.000000,342.000000,312.377747,818550
2019-08-29,341.000000,347.500000,341.000000,345.000000,315.117889,93101
2019-08-30,343.000000,348.000000,341.500000,346.000000,316.031250,228028
2019-09-02,344.000000,349.000000,344.000000,348.500000,318.314758,65365
2019-09-03,349.000000,355.500000,348.000000,355.500000,324.708466,184551
2019-09-04,354.500000,359.500000,353.980011,357.500000,326.535187,231220
2019-09-05,358.500000,358.500000,350.500000,352.500000,321.968262,158235
2019-09-06,354.500000,354.500000,350.187988,351.500000,321.054871,35398
2019-09-09,349.500000,353.000000,348.000000,350.000000,319.684814,137107
2019-09-10,351.000000,351.500000,349.237000,351.500000,321.054871,47075
2019-09-11,352.000000,352.500000,349.500000,350.000000,319.684814,94525
2019-09-12,350.500000,352.000000,347.500000,349.000000,318.771362,127720
2019-09-13,349.000000,351.500000,348.000000,350.000000,319.684814,173406
2019-09-16,347.500000,351.500000,347.500000,348.500000,318.314758,429454
2019-09-17,347.500000,349.750000,343.000000,343.500000,313.747803,151900
2019-09-18,343.000000,346.166992,311.000000,332.000000,303.243896,447354
2019-09-19,333.000000,338.000000,333.000000,338.000000,308.724182,511731
2019-09-20,341.000000,342.000000,336.401001,342.000000,312.377747,238055
2019-09-23,343.000000,344.000000,339.500000,344.000000,314.204437,546582
2019-09-24,345.000000,345.000000,339.500000,343.000000,313.291138,313757
2019-09-25,340.500000,344.000000,339.000000,340.000000,310.550995,393308
2019-09-26,340.500000,343.500000,340.500000,343.000000,313.291138,280648
2019-09-27,342.500000,342.500000,338.000000,341.000000,311.464325,311038
2019-09-30,341.500000,343.000000,341.500000,341.500000,311.921051,112245
2019-10-01,342.000000,344.000000,341.500000,342.000000,312.377747,99880
2019-10-02,343.000000,343.000000,337.500000,338.500000,309.180878,103378
2019-10-03,341.000000,341.000000,336.000000,336.000000,306.897400,75344
2019-10-04,336.000000,340.000000,333.500000,335.000000,305.984039,749565
2019-10-07,341.000000,342.500000,335.500000,336.000000,306.897400,112953
2019-10-08,336.500000,340.500000,333.000000,338.000000,308.724182,266297
2019-10-09,338.000000,342.125000,338.000000,341.500000,311.921051,323266
2019-10-10,342.500000,342.500000,339.000000,340.000000,310.550995,466871
2019-10-11,337.000000,343.500000,337.000000,341.500000,311.921051,197373
2019-10-14,343.000000,345.027008,337.000000,345.000000,315.117889,103210
2019-10-15,343.500000,352.222992,342.549988,351.500000,321.054871,1281148
2019-10-16,345.000000,351.500000,345.000000,351.000000,320.598206,154880
2019-10-17,350.500000,353.500000,349.000000,352.000000,321.511536,143580
2019-10-18,352.500000,352.500000,349.000000,352.000000,321.511536,144069
2019-10-21,350.000000,350.000000,346.000000,347.000000,316.944672,197836
2019-10-22,350.000000,350.000000,346.265015,347.500000,317.401337,285865
2019-10-23,348.500000,350.000000,346.000000,350.000000,319.684814,114171
2019-10-24,349.000000,349.500000,342.000000,344.000000,314.204437,716191
2019-10-25,342.000000,349.000000,342.000000,345.000000,315.117889,56297
2019-10-28,344.500000,349.500000,343.500000,348.500000,318.314758,44423
2019-10-29,348.500000,348.500000,344.500000,348.500000,318.314758,52627
2019-10-30,344.000000,348.500000,342.500000,347.000000,316.944672,87275
2019-10-31,345.000000,346.500000,342.500000,342.500000,316.724731,60105
2019-11-01,340.500000,342.500000,340.000000,342.000000,316.262390,183662
2019-11-04,347.000000,347.000000,341.500000,345.000000,319.036621,34934
2019-11-05,341.000000,347.000000,341.000000,344.000000,318.111847,113102
2019-11-06,340.500000,346.000000,340.500000,342.500000,316.724731,62830
2019-11-07,343.000000,345.957001,341.000000,345.000000,319.036621,75831
2019-11-08,340.500000,343.500000,338.500000,341.500000,315.799988,575642
2019-11-11,338.000000,341.545990,338.000000,339.500000,313.950500,164364
2019-11-12,342.000000,342.000000,338.500000,340.000000,314.412872,117162
2019-11-13,340.000000,341.500000,339.000000,339.500000,313.950500,96762
2019-11-14,338.000000,341.000000,337.500000,338.000000,312.563385,454745
2019-11-15,339.000000,339.000000,338.000000,339.000000,313.488098,98611
2019-11-18,338.000000,339.000000,337.000000,337.000000,311.638641,113962
2019-11-19,337.000000,339.000000,335.500000,335.500000,310.251556,158558
2019-11-20,335.500000,337.500000,334.000000,334.500000,309.326782,478005
2019-11-21,334.000000,334.500000,333.000000,333.500000,308.402039,61663
2019-11-22,335.000000,335.000000,333.500000,333.500000,308.402039,86795
2019-11-25,335.000000,335.000000,333.500000,334.500000,309.326782,140180
2019-11-26,335.000000,335.000000,332.970001,334.500000,309.326782,444635
2019-11-27,335.000000,335.000000,333.000000,334.500000,309.326782,197382
2019-11-28,332.500000,334.500000,332.500000,334.000000,308.864441,189079
2019-11-29,334.500000,334.500000,332.500000,333.500000,308.402039,548266
2019-12-02,332.000000,334.000000,327.500000,333.000000,307.939697,199951
2019-12-03,329.000000,332.000000,327.500000,330.000000,305.165436,140006
2019-12-04,330.000000,330.000000,321.540009,327.500000,302.853607,234485
2019-12-05,327.500000,328.500000,324.500000,328.000000,303.315918,166997
2019-12-06,328.500000,328.500000,326.000000,326.000000,301.466431,142872
2019-12-09,330.000000,330.000000,326.000000,328.000000,303.315918,610484
2019-12-10,328.000000,328.000000,325.000000,327.000000,302.391205,210013
2019-12-11,326.000000,326.000000,321.500000,325.000000,300.541718,298641
2019-12-12,327.000000,328.500000,323.500000,326.500000,301.928802,465767
2019-12-13,327.500000,331.500000,327.148010,331.500000,306.552582,382961
2019-12-16,327.000000,333.000000,327.000000,333.000000,307.939697,377188
2019-12-17,326.000000,331.000000,326.000000,327.000000,302.391205,345136
2019-12-18,327.000000,329.000000,326.029999,327.500000,302.853607,216541
2019-12-19,326.500000,330.500000,326.500000,330.500000,305.627777,108422
2019-12-20,327.000000,332.000000,327.000000,329.000000,304.240662,203558
2019-12-23,332.000000,332.500000,328.885010,330.500000,305.627777,232189
2019-12-24,331.500000,331.500000,328.000000,328.000000,303.315918,42502
2019-12-27,325.000000,332.500000,325.000000,331.500000,306.552582,148021
2019-12-30,333.500000,333.500000,330.980988,333.500000,308.402039,106983
2019-12-31,330.000000,336.500000,330.000000,336.000000,310.713867,123202
2020-01-02,330.000000,337.500000,330.000000,337.500000,312.100983,232871
2020-01-03,330.000000,337.000000,330.000000,336.000000,310.713867,123145
2020-01-06,329.000000,336.000000,329.000000,329.000000,304.240662,119788
2020-01-07,331.500000,331.500000,327.000000,329.000000,304.240662,367894
2020-01-08,328.000000,332.500000,327.000000,327.000000,302.391205,156771
2020-01-09,327.000000,330.500000,326.500000,326.500000,301.928802,154163
2020-01-10,330.000000,330.000000,326.000000,326.000000,301.466431,1469300
2020-01-13,330.000000,332.000000,237.500000,325.000000,300.541718,459335
2020-01-14,325.500000,327.803986,323.000000,324.000000,299.617004,182567
2020-01-15,332.500000,332.500000,324.500000,325.000000,300.541718,194464
2020-01-16,326.000000,330.000000,325.000000,326.000000,301.466431,242103
2020-01-17,325.000000,328.500000,324.500000,325.500000,301.004059,303324
2020-01-20,332.000000,333.500000,325.751007,327.000000,302.391205,137327
2020-01-21,328.000000,329.500000,327.000000,329.000000,304.240662,116656
2020-01-22,330.000000,331.000000,327.450012,329.500000,304.703033,339486
2020-01-23,327.000000,328.250000,325.000000,325.000000,300.541718,174875
2020-01-24,326.500000,327.250000,325.000000,326.000000,301.466431,146873
2020-01-27,323.000000,328.500000,319.000000,319.000000,294.993256,275974
2020-01-28,319.500000,322.059998,309.500000,319.000000,294.993256,361155
2020-01-29,318.000000,322.000000,318.000000,321.000000,296.842743,250879
2020-01-30,320.000000,322.000000,319.200012,319.500000,295.455597,137279
2020-01-31,318.000000,318.500000,315.937988,318.000000,294.068512,378696
2020-02-03,318.500000,320.833008,316.500000,316.500000,292.681396,117735
2020-02-04,324.000000,324.000000,316.286011,317.000000,293.143768,80003
2020-02-05,314.000000,319.000000,312.500000,314.000000,290.369507,222328
2020-02-06,319.000000,320.000000,312.260010,316.000000,292.219025,166961
2020-02-07,316.000000,316.000000,311.500000,312.000000,288.520050,616309
2020-02-10,312.000000,314.000000,310.000000,311.000000,287.595337,347412
2020-02-11,311.000000,313.000000,310.000000,310.500000,287.132935,173798
2020-02-12,311.000000,315.470001,311.000000,312.500000,288.982452,214030
2020-02-13,316.000000,316.000000,311.500000,315.000000,291.294312,260062
2020-02-14,312.000000,315.000000,310.000000,314.000000,290.369507,374676
2020-02-17,310.500000,316.000000,310.500000,313.500000,289.907135,141220
2020-02-18,311.500000,316.000000,311.000000,313.000000,289.444763,122914
2020-02-19,311.500000,317.000000,311.500000,313.000000,289.444763,117637
